    0.18589E-05    0.12863E+02
    0.18608E-05    0.12876E+02
    0.18626E-05    0.12888E+02
    0.18645E-05    0.12901E+02
    0.18664E-05    0.12913E+02
    0.18682E-05    0.12925E+02
    0.18701E-05    0.12938E+02
    0.18720E-05    0.12950E+02
    0.18739E-05    0.12963E+02
    0.18757E-05    0.12975E+02
    0.18776E-05    0.12988E+02
    0.18795E-05    0.13000E+02
    0.18814E-05    0.13013E+02
    0.18833E-05    0.13025E+02
    0.18851E-05    0.13038E+02
    0.18870E-05    0.13051E+02
    0.18889E-05    0.13063E+02
    0.18908E-05    0.13076E+02
    0.18927E-05    0.13088E+02
    0.18946E-05    0.13101E+02
    0.18965E-05    0.13114E+02
    0.18984E-05    0.13126E+02
    0.19003E-05    0.13139E+02
    0.19022E-05    0.13151E+02
    0.19041E-05    0.13164E+02
    0.19060E-05    0.13177E+02
    0.19079E-05    0.13189E+02
    0.19098E-05    0.13202E+02
    0.19117E-05    0.13215E+02
    0.19136E-05    0.13228E+02
    0.19155E-05    0.13240E+02
    0.19175E-05    0.13253E+02
    0.19194E-05    0.13266E+02
    0.19213E-05    0.13279E+02
    0.19232E-05    0.13292E+02
    0.19251E-05    0.13304E+02
    0.19271E-05    0.13317E+02
    0.19290E-05    0.13330E+02
    0.19309E-05    0.13343E+02
    0.19329E-05    0.13356E+02
    0.19348E-05    0.13369E+02
    0.19367E-05    0.13381E+02
    0.19387E-05    0.13394E+02
    0.19406E-05    0.13407E+02
    0.19425E-05    0.13420E+02
    0.19445E-05    0.13433E+02
    0.19464E-05    0.13446E+02
    0.19484E-05    0.13459E+02
    0.19503E-05    0.13472E+02
    0.19523E-05    0.13485E+02
    0.19542E-05    0.13498E+02
    0.19562E-05    0.13511E+02
    0.19581E-05    0.13524E+02
    0.19601E-05    0.13537E+02
    0.19621E-05    0.13550E+02
    0.19640E-05    0.13563E+02
    0.19660E-05    0.13576E+02
    0.19680E-05    0.13589E+02
    0.19699E-05    0.13602E+02
    0.19719E-05    0.13615E+02
    0.19739E-05    0.13628E+02
    0.19759E-05    0.13642E+02
    0.19778E-05    0.13655E+02
    0.19798E-05    0.13668E+02
    0.19818E-05    0.13681E+02
    0.19838E-05    0.13694E+02
    0.19858E-05    0.13707E+02
    0.19877E-05    0.13721E+02
    0.19897E-05    0.13734E+02
    0.19917E-05    0.13747E+02
    0.19937E-05    0.13760E+02
    0.19957E-05    0.13774E+02
    0.19977E-05    0.13787E+02
    0.19997E-05    0.13800E+02
    0.20017E-05    0.13813E+02
    0.20037E-05    0.13827E+02
    0.20057E-05    0.13840E+02
    0.20077E-05    0.13853E+02
    0.20097E-05    0.13867E+02
    0.20117E-05    0.13880E+02
    0.20138E-05    0.13894E+02
    0.20158E-05    0.13907E+02
    0.20178E-05    0.13920E+02
    0.20198E-05    0.13934E+02
    0.20218E-05    0.13947E+02
    0.20238E-05    0.13961E+02
    0.20259E-05    0.13974E+02
    0.20279E-05    0.13988E+02
    0.20299E-05    0.14001E+02
    0.20320E-05    0.14014E+02
    0.20340E-05    0.14028E+02
    0.20360E-05    0.14041E+02
    0.20381E-05    0.14055E+02
    0.20401E-05    0.14069E+02
    0.20421E-05    0.14082E+02
    0.20442E-05    0.14096E+02
    0.20462E-05    0.14109E+02
    0.20483E-05    0.14123E+02
    0.20503E-05    0.14136E+02
    0.20524E-05    0.14150E+02
    0.20544E-05    0.14164E+02
    0.20565E-05    0.14177E+02
    0.20585E-05    0.14191E+02
    0.20606E-05    0.14205E+02
    0.20627E-05    0.14218E+02
    0.20647E-05    0.14232E+02
    0.20668E-05    0.14246E+02
    0.20689E-05    0.14260E+02
    0.20709E-05    0.14273E+02
    0.20730E-05    0.14287E+02
    0.20751E-05    0.14301E+02
    0.20772E-05    0.14315E+02
    0.20792E-05    0.14328E+02
    0.20813E-05    0.14342E+02
    0.20834E-05    0.14356E+02
    0.20855E-05    0.14370E+02
    0.20876E-05    0.14384E+02
    0.20897E-05    0.14397E+02
    0.20917E-05    0.14411E+02
    0.20938E-05    0.14425E+02
    0.20959E-05    0.14439E+02
    0.20980E-05    0.14453E+02
    0.21001E-05    0.14467E+02
    0.21022E-05    0.14481E+02
    0.21043E-05    0.14495E+02
    0.21064E-05    0.14509E+02
    0.21085E-05    0.14523E+02
    0.21107E-05    0.14537E+02
    0.21128E-05    0.14551E+02
    0.21149E-05    0.14565E+02
    0.21170E-05    0.14579E+02
    0.21191E-05    0.14593E+02
    0.21212E-05    0.14607E+02
    0.21234E-05    0.14621E+02
    0.21255E-05    0.14635E+02
    0.21276E-05    0.14649E+02
    0.21297E-05    0.14663E+02
    0.21319E-05    0.14677E+02
    0.21340E-05    0.14692E+02
    0.21361E-05    0.14706E+02
    0.21383E-05    0.14720E+02
    0.21404E-05    0.14734E+02
    0.21426E-05    0.14748E+02
    0.21447E-05    0.14763E+02
    0.21468E-05    0.14777E+02
    0.21490E-05    0.14791E+02
    0.21511E-05    0.14805E+02
    0.21533E-05    0.14819E+02
    0.21555E-05    0.14834E+02
    0.21576E-05    0.14848E+02
    0.21598E-05    0.14862E+02
    0.21619E-05    0.14877E+02
    0.21641E-05    0.14891E+02
    0.21663E-05    0.14905E+02
    0.21684E-05    0.14920E+02
    0.21706E-05    0.14934E+02
    0.21728E-05    0.14949E+02
    0.21749E-05    0.14963E+02
    0.21771E-05    0.14977E+02
    0.21793E-05    0.14992E+02
    0.21815E-05    0.15006E+02
    0.21837E-05    0.15021E+02
    0.21858E-05    0.15035E+02
    0.21880E-05    0.15050E+02
    0.21902E-05    0.15064E+02
    0.21924E-05    0.15079E+02
    0.21946E-05    0.15093E+02
    0.21968E-05    0.15108E+02
    0.21990E-05    0.15122E+02
    0.22012E-05    0.15137E+02
    0.22034E-05    0.15151E+02
    0.22056E-05    0.15166E+02
    0.22078E-05    0.15181E+02
    0.22100E-05    0.15195E+02
    0.22122E-05    0.15210E+02
    0.22144E-05    0.15225E+02
    0.22167E-05    0.15239E+02
    0.22189E-05    0.15254E+02
    0.22211E-05    0.15269E+02
    0.22233E-05    0.15283E+02
    0.22255E-05    0.15298E+02
    0.22278E-05    0.15313E+02
    0.22300E-05    0.15327E+02
    0.22322E-05    0.15342E+02
    0.22345E-05    0.15357E+02
    0.22367E-05    0.15372E+02
    0.22389E-05    0.15387E+02
    0.22412E-05    0.15401E+02
    0.22434E-05    0.15416E+02
    0.22457E-05    0.15431E+02
    0.22479E-05    0.15446E+02
    0.22502E-05    0.15461E+02
    0.22524E-05    0.15476E+02
    0.22547E-05    0.15491E+02
    0.22569E-05    0.15506E+02
    0.22592E-05    0.15521E+02
    0.22614E-05    0.15536E+02
    0.22637E-05    0.15551E+02
    0.22660E-05    0.15566E+02
    0.22682E-05    0.15580E+02
    0.22705E-05    0.15595E+02
    0.22728E-05    0.15611E+02
    0.22750E-05    0.15626E+02
